[5, 0]
[10, 0]
[15, 0]
[20, 0]
[25, 0]
[30, 0]
[35, 0]
[40, 0]
[45, 0]
[50, 0]
[55, 0]
[60, 0]
[65, 0]
[70, 0]
[75, 0]
[80, 0]
[85, 0]
[90, 0]
[95, 0]
[100, 0]
[105, 0]
[110, 0]
[115, 0]
[120, 0]
[125, 0]
[130, 0]
[135, 0]
[140, 0]
[145, 0]
[150, 0]
[155, 0]
[160, 0]
[165, 0]
[170, 0]
[175, 0]
[180, 0]
[185, 0]
[190, 0]
[195, 0]
[200, 0]
[205, 0]
[210, 0]
[215, 0]
[220, 0]
[225, 0]
[230, 0]
[235, 0]
[240, 0]
[245, 0]
[250, 0]
[255, 0]
[260, 0]
[265, 0]
[270, 0]
[275, 0]
[280, 0]
[285, 0]
[290, 0]
[295, 0]
[300, 0]
[305, 0]
[310, 0]
[315, 0]
[320, 0]
[325, 0]
[330, 0]
[335, 0]
[340, 0]
[345, 0]
[350, 0]
[355, 0]
[360, 0]
[365, 0]
[370, 0]
[375, 0]
[380, 0]
[385, 0]
[390, 0]
[395, 0]
[400, 0]
[405, 0]
[410, 0]
[415, 0]
[420, 0]
[425, 0]
[430, 0]
[435, 0]
[440, 0]
[445, 0]
[450, 0]
[455, 0]
[460, 0]
[465, 0]
[470, 0]
[475, 0]
[480, 0]
[485, 0]
[490, 0]
[495, 0]
[500, 0]
[505, 0]
[510, 0]
[515, 0]
[520, 0]
[525, 0]
[530, 0]
[535, 0]
[540, 0]
[545, 0]
[550, 0]
[555, 0]
[560, 0]
[565, 0]
[570, 0]
[575, 0]
[580, 0]
[585, 0]
[590, 0]
[595, 0]
[600, 0]
[605, 0]
[610, 0]
[615, 0]
[620, 0]
[625, 0]
[630, 0]
[635, 0]
[640, 0]
[645, 0]
[650, 0]
[655, 0]
[660, 0]
[665, 0]
[670, 0]
[675, 0]
[680, 0]
[685, 0]
[690, 0]
[695, 0]
[700, 0]
[705, 0]
[710, 0]
[715, 0]
[720, 0]
[725, 0]
[730, 0]
[735, 0]
[740, 0]
[745, 0]
[750, 0]
[755, 0]
[760, 0]
[765, 0]
[770, 0]
[775, 0]
[780, 0]
[785, 0]
[790, 0]
[795, 0]
[800, 0]
[805, 0]
[810, 0]
[815, 0]
[820, 0]
[825, 0]
[830, 0]
[835, 0]
[840, 0]
[845, 0]
[850, 0]
[855, 0]
[860, 0]
[865, 0]
[870, 0]
[875, 0]
[880, 0]
[885, 0]
[890, 0]
[895, 0]
[900, 0]
[905, 0]
[910, 0]
[915, 0]
[920, 0]
[925, 0]
[930, 0]
[935, 0]
[940, 0]
[945, 0]
[950, 0]
[955, 0]
[960, 0]
[965, 0]
[970, 0]
[975, 0]
[980, 0]
[985, 0]
[990, 0]
[995, 0]
[1000, 0]
[1005, 0]
[1010, 0]
[1015, 0]
[1020, 0]
[1025, 0]
[1030, 0]
[1035, 0]
[1040, 0]
[1045, 0]
[1050, 0]
[1055, 0]
[1060, 0]
[1065, 0]
[1070, 0]
[1075, 0]
[1080, 0]
[1085, 0]
[1090, 0]
[1095, 0]
[1100, 0]
[1105, 0]
[1110, 0]
[1115, 0]
[1120, 0]
[1125, 0]
[1130, 0]
[1135, 0]
[1140, 0]
[1145, 0]
[1150, 0]
[1155, 0]
[1160, 0]
[1165, 0]
[1170, 0]
[1175, 0]
[1180, 0]
[1185, 0]
[1190, 0]
[1195, 0]
[1200, 0]
[1205, 0]
[1210, 0]
[1215, 0]
[1220, 0]
[1225, 0]
[1230, 0]
[1235, 0]
[1240, 0]
[1245, 0]
[1250, 0]
[1255, 0]
[1260, 0]
[1265, 0]
[1270, 0]
[1275, 0]
[1280, 0]
[1285, 0]
[1290, 0]
[1295, 0]
[1300, 0]
[1305, 0]
[1310, 0]
[1315, 0]
[1320, 0]
[1325, 0]
[1330, 0]
[1335, 0]
[1340, 0]
[1345, 0]
[1350, 0]
[1355, 0]
[1360, 0]
[1365, 0]
[1370, 0]
[1375, 0]
[1380, 0]
[1385, 0]
[1390, 0]
[1395, 0]
[1400, 0]
[1405, 0]
[1410, 0]
[1415, 0]
[1420, 0]
[1425, 0]
[1430, 0]
[1435, 0]
[1440, 0]
[1445, 0]
[1450, 0]
[1455, 0]
[1460, 0]
[1465, 0]
[1470, 0]
[1475, 0]
[1480, 0]
[1485, 0]
[1490, 0]
[1495, 0]
[1500, 0]
[1505, 0]
[1510, 0]
[1515, 0]
[1520, 0]
[1525, 0]
[1530, 0]
[1535, 0]
[1540, 0]
[1545, 0]
[1550, 0]
[1555, 0]
[1560, 0]
[1565, 0]
[1570, 0]
[1575, 0]
[1580, 0]
[1585, 0]
[1590, 0]
[1595, 0]
[1600, 0]
[1605, 0]
[1610, 0]
[1615, 0]
[1620, 0]
[1625, 0]
[1630, 0]
[1635, 0]
[1640, 0]
[1645, 0]
[1650, 0]
[1655, 0]
[1660, 0]
[1665, 0]
[1670, 0]
[1675, 0]
[1680, 0]
[1685, 0]
[1690, 0]
[1695, 0]
[1700, 0]
[1705, 0]
[1710, 0]
[1715, 0]
[1720, 0]
[1725, 0]
[1730, 0]
[1735, 0]
[1740, 0]
[1745, 0]
[1750, 0]
[1755, 0]
[1760, 0]
[1765, 0]
[1770, 0]
[1775, 0]
[1780, 0]
[1785, 0]
[1790, 0]
[1795, 0]
[1800, [9, 10, 12, 14, 15, 18, 20, 21, 24, 28, 30, 35, 36, 40, 45]]
[1805, 0]
[1810, 0]
[1815, 0]
[1820, 0]
[1825, 0]
[1830, 0]
[1835, 0]
[1840, 0]
[1845, 0]
[1850, 0]
[1855, 0]
[1860, 0]
[1865, 0]
[1870, 0]
[1875, 0]
[1880, 0]
[1885, 0]
[1890, 0]
[1895, 0]
[1900, 0]
[1905, 0]
[1910, [7, 10, 12, 14, 15, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45]]
[1915, 0]
[1920, [7, 9, 12, 14, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45]]
[1925, 0]
[1930, 0]
[1935, 0]
[1940, 0]
[1945, [8, 10, 12, 14, 15, 18, 20, 21, 24, 28, 30, 36, 42, 45, 63]]
[1950, 0]
[1955, 0]
[1960, [8, 9, 12, 14, 15, 18, 20, 21, 28, 30, 35, 36, 42, 45, 56]]
[1965, 0]
[1970, [8, 9, 12, 14, 15, 18, 20, 21, 28, 30, 35, 36, 40, 45, 60]]
[1975, [7, 10, 12, 14, 15, 18, 21, 24, 28, 30, 35, 36, 40, 42, 60]]
[1980, 0]
[1985, 0]
[1990, 0]
[1995, 0]
[2000, [7, 10, 12, 14, 15, 18, 20, 24, 28, 30, 35, 36, 40, 45, 63]]
[2005, 0]
[2010, [6, 9, 14, 15, 18, 20, 21, 24, 28, 30, 35, 36, 42, 45, 56]]
[2015, 0]
[2020, [6, 9, 14, 15, 18, 20, 21, 24, 28, 30, 35, 36, 40, 45, 60]]
[2025, [7, 9, 12, 14, 15, 20, 21, 24, 28, 30, 35, 40, 42, 45, 60]]
[2030, [6, 10, 12, 15, 18, 20, 21, 24, 28, 30, 35, 36, 40, 45, 63]]
[2035, [7, 8, 12, 15, 18, 20, 21, 24, 28, 30, 35, 36, 42, 45, 63]]
[2040, [7, 9, 10, 15, 18, 20, 21, 24, 28, 30, 36, 40, 42, 45, 60]]
[2045, [7, 9, 12, 14, 15, 18, 21, 24, 28, 35, 36, 40, 42, 45, 60]]
[2050, [6, 10, 12, 15, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 70]]
[2055, [8, 9, 10, 12, 18, 20, 21, 24, 28, 30, 35, 36, 42, 45, 70]]
[2060, [6, 10, 12, 14, 18, 20, 21, 24, 28, 30, 36, 40, 42, 45, 63]]
[2065, [6, 10, 12, 14, 15, 20, 21, 28, 30, 35, 36, 40, 42, 45, 56]]
[2070, 0]
[2075, [6, 9, 12, 14, 18, 20, 21, 28, 30, 35, 36, 40, 42, 45, 56]]
[2080, [5, 12, 14, 15, 18, 20, 21, 24, 28, 30, 36, 40, 42, 45, 63]]
[2085, 0]
[2090, [7, 9, 12, 14, 15, 18, 20, 24, 28, 35, 36, 40, 42, 45, 70]]
[2095, [5, 12, 14, 15, 18, 20, 21, 24, 28, 30, 35, 36, 42, 56, 60]]
[2100, [6, 8, 12, 14, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45, 56]]
[2105, [7, 8, 10, 15, 18, 20, 21, 28, 30, 35, 36, 40, 42, 45, 63]]
[2110, [7, 8, 12, 14, 18, 20, 21, 24, 28, 30, 35, 36, 40, 56, 70]]
[2115, [7, 9, 12, 14, 15, 18, 20, 24, 28, 30, 35, 40, 45, 60, 63]]
[2120, [6, 9, 12, 15, 18, 20, 21, 24, 28, 35, 36, 40, 42, 45, 70]]
[2125, [6, 9, 12, 15, 18, 20, 21, 24, 28, 30, 36, 42, 45, 56, 60]]
[2130, [6, 7, 14, 15, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45, 60]]
[2135, [6, 9, 12, 15, 18, 20, 21, 24, 28, 30, 35, 42, 45, 56, 63]]
[2140, [7, 9, 12, 14, 15, 18, 21, 24, 28, 30, 36, 40, 42, 45, 84]]
[2145, [6, 9, 12, 14, 18, 20, 21, 24, 28, 35, 36, 42, 45, 56, 60]]
[2150, [6, 7, 12, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45, 63]]
[2155, [6, 10, 12, 14, 15, 18, 20, 28, 30, 35, 36, 40, 45, 56, 63]]
[2160, [6, 9, 10, 15, 18, 21, 24, 28, 30, 35, 36, 40, 42, 45, 70]]
[2165, [5, 10, 14, 15, 18, 20, 21, 28, 30, 35, 36, 40, 42, 56, 60]]
[2170, [6, 10, 12, 14, 15, 20, 21, 24, 28, 35, 36, 40, 42, 56, 72]]
[2175, [6, 9, 12, 14, 18, 20, 21, 24, 28, 30, 40, 42, 45, 60, 63]]
[2180, [5, 10, 12, 15, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45, 70]]
[2185, [6, 8, 14, 15, 18, 20, 21, 24, 28, 30, 35, 42, 45, 56, 72]]
[2190, [5, 9, 12, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 45, 70]]
[2195, [6, 8, 14, 15, 18, 20, 21, 24, 28, 30, 35, 40, 45, 60, 72]]
[2200, [5, 8, 14, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 56, 60]]
[2205, [5, 9, 14, 15, 18, 21, 24, 28, 30, 35, 36, 42, 45, 56, 60]]
[2210, [6, 7, 14, 15, 18, 20, 24, 28, 30, 35, 36, 42, 45, 56, 63]]
[2215, [7, 8, 12, 14, 15, 20, 21, 24, 28, 30, 35, 40, 56, 60, 70]]
[2220, [5, 10, 14, 15, 18, 20, 21, 24, 28, 36, 40, 42, 45, 60, 63]]
[2225, [5, 10, 12, 15, 18, 21, 24, 28, 30, 35, 36, 40, 45, 60, 63]]
[2230, [6, 8, 9, 18, 20, 21, 24, 28, 30, 36, 40, 42, 45, 56, 60]]
[2235, [6, 9, 12, 15, 16, 18, 20, 24, 30, 36, 40, 45, 48, 50, 75]]
[2240, [8, 9, 10, 12, 15, 16, 20, 24, 30, 36, 40, 45, 48, 60, 72]]
[2245, [5, 10, 12, 15, 18, 20, 21, 28, 35, 36, 40, 42, 45, 56, 63]]
[2250, [5, 9, 14, 15, 18, 20, 24, 28, 30, 35, 36, 42, 45, 56, 70]]
[2255, [5, 10, 12, 14, 18, 21, 24, 28, 30, 36, 40, 42, 45, 60, 63]]
[2260, [4, 12, 15, 18, 20, 21, 24, 28, 30, 35, 36, 42, 45, 56, 63]]
[2265, [6, 8, 10, 15, 20, 21, 24, 28, 30, 35, 36, 42, 45, 60, 70]]
[2270, [6, 10, 12, 14, 15, 20, 21, 24, 28, 30, 35, 40, 42, 70, 84]]
[2275, [5, 10, 12, 14, 18, 21, 24, 28, 30, 35, 40, 42, 45, 56, 72]]
