[5, 0]
[10, 0]
[15, 0]
[20, 0]
[25, 0]
[30, 0]
[35, 0]
[40, 0]
[45, 0]
[50, 0]
[55, 0]
[60, 0]
[65, 0]
[70, 0]
[75, 0]
[80, 0]
[85, 0]
[90, 0]
[95, 0]
[100, 0]
[105, 0]
[110, 0]
[115, 0]
[120, 0]
[125, 0]
[130, 0]
[135, 0]
[140, 0]
[145, 0]
[150, 0]
[155, 0]
[160, 0]
[165, 0]
[170, 0]
[175, 0]
[180, 0]
[185, 0]
[190, 0]
[195, 0]
[200, 0]
[205, 0]
[210, 0]
[215, 0]
[220, 0]
[225, 0]
[230, 0]
[235, 0]
[240, 0]
[245, 0]
[250, 0]
[255, 0]
[260, 0]
[265, 0]
[270, 0]
[275, 0]
[280, 0]
[285, 0]
[290, 0]
[295, 0]
[300, 0]
[305, 0]
[310, 0]
[315, 0]
[320, 0]
[325, 0]
[330, 0]
[335, 0]
[340, 0]
[345, 0]
[350, 0]
[355, 0]
[360, 0]
[365, 0]
[370, 0]
[375, 0]
[380, 0]
[385, 0]
[390, 0]
[395, 0]
[400, 0]
[405, 0]
[410, 0]
[415, 0]
[420, 0]
[425, 0]
[430, 0]
[435, 0]
[440, 0]
[445, 0]
[450, 0]
[455, 0]
[460, 0]
[465, 0]
[470, 0]
[475, 0]
[480, 0]
[485, 0]
[490, 0]
[495, 0]
[500, 0]
[505, 0]
[510, 0]
[515, 0]
[520, 0]
[525, 0]
[530, 0]
[535, 0]
[540, 0]
[545, 0]
[550, 0]
[555, 0]
[560, 0]
[565, 0]
[570, 0]
[575, 0]
[580, 0]
[585, 0]
[590, 0]
[595, 0]
[600, 0]
[605, 0]
[610, 0]
[615, 0]
[620, 0]
[625, 0]
[630, 0]
[635, 0]
[640, 0]
[645, 0]
[650, 0]
[655, 0]
[660, 0]
[665, 0]
[670, 0]
[675, 0]
[680, 0]
[685, 0]
[690, 0]
[695, 0]
[700, 0]
[705, 0]
[710, 0]
[715, 0]
[720, 0]
[725, 0]
[730, 0]
[735, 0]
[740, 0]
[745, 0]
[750, 0]
[755, 0]
[760, 0]
[765, 0]
[770, 0]
[775, 0]
[780, 0]
[785, 0]
[790, 0]
[795, 0]
[800, 0]
[805, 0]
[810, 0]
[815, 0]
[820, 0]
[825, 0]
[830, 0]
[835, 0]
[840, 0]
[845, 0]
[850, 0]
[855, 0]
[860, 0]
[865, 0]
[870, 0]
[875, 0]
[880, 0]
[885, 0]
[890, 0]
[895, 0]
[900, 0]
[905, 0]
[910, 0]
[915, 0]
[920, 0]
[925, 0]
[930, 0]
[935, 0]
[940, 0]
[945, 0]
[950, 0]
[955, 0]
[960, 0]
[965, 0]
[970, 0]
[975, 0]
[980, 0]
[985, 0]
[990, 0]
[995, 0]
[1000, 0]
[1005, 0]
[1010, 0]
[1015, 0]
[1020, 0]
[1025, 0]
[1030, 0]
[1035, 0]
[1040, 0]
[1045, 0]
[1050, 0]
[1055, 0]
[1060, 0]
[1065, 0]
[1070, 0]
[1075, 0]
[1080, 0]
[1085, 0]
[1090, 0]
[1095, 0]
[1100, 0]
[1105, 0]
[1110, 0]
[1115, 0]
[1120, 0]
[1125, 0]
[1130, 0]
[1135, 0]
[1140, 0]
[1145, 0]
[1150, 0]
[1155, 0]
[1160, 0]
[1165, 0]
[1170, 0]
[1175, 0]
[1180, 0]
[1185, 0]
[1190, 0]
[1195, 0]
[1200, 0]
[1205, 0]
[1210, 0]
[1215, 0]
[1220, 0]
[1225, 0]
[1230, 0]
[1235, 0]
[1240, 0]
[1245, 0]
[1250, 0]
[1255, 0]
[1260, 0]
[1265, 0]
[1270, 0]
[1275, 0]
[1280, 0]
[1285, 0]
[1290, 0]
[1295, 0]
[1300, 0]
[1305, 0]
[1310, 0]
[1315, 0]
[1320, 0]
[1325, 0]
[1330, 0]
[1335, 0]
[1340, 0]
[1345, 0]
[1350, 0]
[1355, 0]
[1360, 0]
[1365, 0]
[1370, 0]
[1375, 0]
[1380, 0]
[1385, 0]
[1390, 0]
[1395, 0]
[1400, 0]
[1405, 0]
[1410, 0]
[1415, 0]
[1420, 0]
[1425, 0]
[1430, 0]
[1435, 0]
[1440, 0]
[1445, 0]
[1450, 0]
[1455, 0]
[1460, 0]
[1465, 0]
[1470, 0]
[1475, 0]
[1480, 0]
[1485, 0]
[1490, 0]
[1495, 0]
[1500, 0]
[1505, 0]
[1510, 0]
[1515, 0]
[1520, 0]
[1525, 0]
[1530, 0]
[1535, 0]
[1540, 0]
[1545, 0]
[1550, 0]
[1555, 0]
[1560, 0]
[1565, 0]
[1570, 0]
[1575, 0]
[1580, 0]
[1585, 0]
[1590, 0]
[1595, 0]
[1600, 0]
[1605, 0]
[1610, 0]
[1615, 0]
[1620, 0]
[1625, 0]
[1630, 0]
[1635, 0]
[1640, 0]
[1645, 0]
[1650, 0]
[1655, 0]
[1660, 0]
[1665, 0]
[1670, 0]
[1675, 0]
[1680, 0]
[1685, 0]
[1690, 0]
[1695, 0]
[1700, 0]
[1705, 0]
[1710, 0]
[1715, 0]
[1720, 0]
[1725, 0]
[1730, 0]
[1735, 0]
[1740, 0]
[1745, 0]
[1750, 0]
[1755, 0]
[1760, 0]
[1765, 0]
[1770, 0]
[1775, 0]
[1780, 0]
[1785, 0]
[1790, 0]
[1795, 0]
[1800, 0]
[1805, 0]
[1810, 0]
[1815, 0]
[1820, 0]
[1825, 0]
[1830, 0]
[1835, 0]
[1840, 0]
[1845, 0]
[1850, 0]
[1855, 0]
[1860, 0]
[1865, 0]
[1870, 0]
[1875, [5, 8, 9, 10, 12, 15, 16, 18, 20, 30, 36, 40, 45, 48, 60]]
[1880, 0]
[1885, 0]
[1890, 0]
[1895, 0]
[1900, 0]
[1905, 0]
[1910, 0]
[1915, 0]
[1920, 0]
[1925, [5, 6, 9, 10, 15, 16, 18, 20, 24, 30, 36, 40, 45, 48, 60]]
[1930, 0]
[1935, 0]
[1940, 0]
[1945, 0]
[1950, 0]
[1955, 0]
[1960, 0]
[1965, 0]
[1970, 0]
[1975, 0]
[1980, [5, 8, 9, 10, 12, 15, 16, 18, 20, 24, 36, 40, 48, 60, 72]]
[1985, 0]
[1990, 0]
[1995, 0]
[2000, 0]
[2005, 0]
[2010, 0]
[2015, 0]
[2020, 0]
[2025, 0]
[2030, 0]
[2035, 0]
[2040, 0]
[2045, 0]
[2050, 0]
[2055, 0]
[2060, 0]
[2065, 0]
[2070, 0]
[2075, 0]
[2080, 0]
[2085, 0]
[2090, 0]
[2095, 0]
[2100, 0]
[2105, 0]
[2110, 0]
[2115, 0]
[2120, 0]
[2125, 0]
[2130, 0]
[2135, 0]
[2140, 0]
[2145, 0]
[2150, 0]
[2155, 0]
[2160, 0]
[2165, 0]
[2170, 0]
[2175, [3, 5, 16, 18, 20, 21, 24, 28, 30, 35, 36, 40, 45, 48, 63]]
[2180, 0]
[2185, 0]
[2190, 0]
[2195, [3, 5, 16, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 48, 70]]
[2200, 0]
[2205, 0]
[2210, [3, 5, 14, 16, 20, 21, 28, 30, 35, 36, 40, 42, 45, 48, 56]]
[2215, [3, 5, 15, 16, 20, 21, 24, 30, 35, 36, 40, 42, 45, 48, 60]]
[2220, [3, 5, 15, 18, 20, 21, 24, 28, 30, 35, 36, 42, 45, 56, 63]]
[2225, 0]
[2230, [3, 5, 15, 18, 20, 21, 24, 28, 30, 35, 36, 40, 45, 60, 63]]
[2235, 0]
[2240, 0]
[2245, 0]
[2250, [3, 5, 15, 18, 20, 21, 24, 28, 30, 35, 36, 40, 42, 60, 70]]
[2255, [3, 5, 15, 16, 20, 21, 24, 28, 35, 36, 40, 42, 45, 48, 70]]
[2260, [3, 5, 14, 18, 20, 21, 24, 28, 30, 36, 40, 42, 45, 60, 63]]
[2265, [3, 5, 14, 15, 20, 21, 28, 30, 35, 36, 40, 42, 45, 56, 60]]
[2270, [3, 5, 15, 16, 20, 21, 24, 28, 30, 35, 42, 45, 48, 56, 63]]
[2275, [3, 5, 14, 16, 18, 21, 28, 30, 35, 36, 40, 42, 48, 56, 60]]
[2280, [3, 5, 14, 16, 20, 21, 24, 28, 35, 36, 42, 45, 48, 56, 60]]
[2285, [3, 5, 12, 18, 20, 21, 28, 30, 35, 36, 40, 42, 45, 56, 63]]
[2290, [3, 5, 12, 16, 21, 24, 28, 30, 35, 36, 40, 42, 45, 48, 70]]
[2295, [3, 5, 15, 16, 18, 20, 24, 30, 35, 36, 42, 45, 48, 56, 63]]
[2300, [3, 5, 14, 16, 18, 20, 28, 30, 35, 36, 40, 45, 48, 56, 63]]
[2305, [3, 5, 15, 16, 18, 20, 24, 30, 35, 36, 40, 45, 48, 60, 63]]
[2310, [3, 5, 14, 16, 20, 21, 24, 28, 30, 40, 42, 45, 48, 60, 63]]
[2315, [3, 5, 14, 16, 20, 21, 24, 28, 35, 36, 40, 42, 48, 56, 72]]
[2320, [3, 5, 14, 16, 18, 20, 28, 30, 35, 36, 40, 42, 48, 56, 70]]
[2325, [3, 5, 12, 16, 20, 21, 28, 30, 36, 40, 42, 45, 48, 56, 60]]
[2330, [3, 5, 14, 16, 18, 21, 24, 28, 36, 40, 42, 45, 48, 60, 63]]
[2335, [3, 5, 12, 16, 20, 21, 28, 30, 35, 40, 42, 45, 48, 56, 63]]
[2340, [3, 5, 14, 15, 16, 20, 30, 35, 36, 40, 42, 45, 48, 56, 60]]
[2345, [3, 5, 12, 15, 21, 24, 28, 30, 35, 36, 40, 42, 45, 60, 70]]
[2350, [3, 5, 14, 15, 16, 24, 28, 30, 35, 36, 42, 45, 48, 56, 70]]
[2355, [3, 5, 12, 16, 18, 21, 28, 35, 36, 40, 42, 45, 48, 56, 63]]
[2360, [4, 5, 10, 12, 15, 16, 20, 30, 32, 36, 40, 45, 48, 60, 96]]
[2365, [3, 8, 9, 15, 16, 18, 20, 24, 32, 36, 40, 45, 48, 60, 96]]
[2370, [3, 9, 10, 12, 16, 18, 20, 24, 30, 32, 36, 40, 45, 80, 96]]
[2375, [3, 9, 10, 12, 15, 16, 20, 24, 30, 36, 40, 45, 60, 72, 80]]
[2380, [4, 6, 9, 10, 15, 16, 20, 24, 32, 36, 40, 45, 48, 72, 96]]
[2385, [3, 8, 9, 15, 16, 18, 20, 24, 30, 36, 40, 45, 48, 72, 90]]
[2390, [3, 8, 10, 12, 15, 16, 24, 30, 32, 36, 40, 45, 48, 60, 96]]
[2395, [4, 5, 8, 12, 16, 20, 24, 30, 32, 36, 40, 45, 48, 60, 96]]
[2400, [3, 8, 9, 12, 16, 18, 24, 30, 32, 36, 40, 45, 48, 60, 96]]
[2405, [3, 9, 10, 12, 15, 16, 20, 24, 32, 36, 40, 45, 48, 72, 96]]
[2410, [4, 6, 8, 12, 15, 16, 18, 24, 30, 36, 40, 48, 60, 72, 90]]
[2415, [4, 6, 8, 10, 15, 18, 20, 24, 30, 40, 45, 48, 60, 72, 80]]
[2420, [4, 6, 9, 12, 15, 16, 18, 20, 30, 32, 40, 45, 48, 90, 96]]
[2425, [4, 6, 8, 10, 16, 18, 20, 24, 30, 36, 40, 48, 60, 72, 90]]
[2430, [4, 5, 10, 12, 15, 18, 20, 24, 30, 32, 40, 45, 60, 72, 96]]
[2435, [4, 5, 9, 12, 15, 16, 24, 30, 32, 36, 40, 45, 48, 72, 96]]
[2440, [3, 8, 10, 12, 15, 18, 20, 24, 30, 40, 45, 48, 60, 72, 80]]
[2445, [4, 5, 8, 15, 16, 18, 20, 24, 30, 36, 40, 48, 60, 72, 90]]
[2450, [3, 8, 9, 15, 16, 18, 20, 24, 30, 32, 36, 48, 60, 72, 96]]
[2455, [3, 9, 10, 12, 15, 16, 18, 24, 30, 36, 45, 48, 60, 72, 90]]
[2460, [4, 5, 9, 12, 16, 18, 20, 24, 30, 36, 45, 48, 60, 72, 90]]
[2465, [4, 5, 9, 12, 15, 18, 20, 30, 32, 36, 40, 45, 48, 80, 96]]
